1993,ac,apr,argument,article,atheism,atheists,believe,bible,bit,book,ca,christ,christian,christianity,christians,church,com,come,computer,course,cs,day,did,different,does,doesn,don,edu,evidence,example,exist,fact,faith,file,files,free,god,good,graphics,group,hell,help,host,human,image,jesus,john,jpeg,just,keith,know,law,life,like,lines,ll,mail,make,man,mean,need,new,nntp,organization,people,point,posting,problem,question,read,really,reason,religion,reply,right,rutgers,said,say,sgi,software,subject,thing,things,think,time,true,truth,uk,university,use,used,ve,version,want,way,work,world,writes,wrong
0.0,0.339553057366162,0.0,0.17430269797286715,0.08899511880265086,0.0,0.0,0.0,0.0,0.1612212694265932,0.0,0.0,0.0,0.0,0.16306520435499658,0.0,0.0,0.0,0.0,0.0,0.15118512469545717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12859404470812882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597038844248707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987990727142053,0.0,0.0,0.048243757650436495,0.0,0.0,0.13154240254429508,0.0,0.0,0.0,0.0,0.0,0.05166758873788612,0.3127975081995531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048243757650436495,0.0,0.0,0.0,0.0,0.0,0.0,0.3188904500582224,0.09177250478189779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07730756896866232,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22901390231052152,0.0,0.0,0.0,0.36792413784074707,0.10765541836852982,0.0,0.0,0.1260846026737196,0.0,0.0,0.0,0.0,0.0,0.0,0.10669126134630634,0.0,0.0,0.0,0.0,0.05130486776395716,0.0,0.0,0.0,0.11872985487570724,0.0,0.0,0.0,0.13243364187044873,0.49785822448063827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22543228907288834,0.5255443333892013,0.0,0.08319739757517679,0.0,0.0,0.0,0.0,0.0,0.03849540019228557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04122739608815189,0.0,0.10575066376263922,0.0,0.0,0.10535448119000895,0.1120850582684533,0.0,0.0,0.0,0.0,0.0,0.0,0.10710151816204953,0.09049774039717493,0.0,0.0,0.03849540019228557,0.0,0.10835919300088075,0.0,0.0,0.0,0.2775360727525257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09647651666782119,0.0,0.0,0.0,0.0
0.0,0.4885079904525632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4467723768261094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14388821833784166,0.09250280184753729,0.0,0.0,0.0,0.0,0.0,0.25486690394295075,0.0,0.0,0.0,0.0,0.21373572457697515,0.0,0.0,0.0,0.0,0.0,0.25307949270632996,0.0,0.0,0.0,0.0,0.0,0.28753268841098467,0.0,0.0,0.0,0.06940730053942908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07433309581028535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06940730053942908,0.0,0.19537188955706225,0.0,0.0,0.0,0.0,0.0,0.13203121255202932,0.3867052513468045,0.0,0.0,0.23414931137733233,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.09721674650862042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14047393626869326,0.0,0.0,0.0,0.0,0.0,0.0,0.7993649881726486,0.0,0.0,0.0,0.0,0.0,0.0,0.16254256948614815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21832229802932193,0.0,0.0,0.0,0.10540131236919253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05644079073798719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05270065618459627,0.0,0.0,0.11389821701194354,0.0,0.0,0.0,0.0,0.0,0.4404353793682378,0.16305423036141325,0.0,0.0,0.0,0.0,0.0,0.0,0.08444946685548187,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28176966032488754,0.0,0.0,0.0,0.0,0.0,0.3371196036300047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18174338638785778,0.2157700643188057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18222750209351155,0.0,0.3492971888842357,0.0,0.0,0.0,0.08431658709987454,0.0,0.0,0.0,0.0,0.0,0.22904904830033718,0.0,0.0,0.09030048566333133,0.3644550041870231,0.0,0.0,0.0,0.0,0.0,0.24214055838233234,0.0,0.0,0.23428417278718996,0.0,0.0,0.23458476699896558,0.1982174642275668,0.0,0.0,0.08431658709987454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603926553334414,0.0,0.0,0.23279706921088386,0.0,0.24181183832815448,0.0,0.0,0.0,0.13511199562140241,0.0
0.0,0.0,0.0,0.0,0.12015073663763093,0.0,0.2096295692802636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20578682773486479,0.1426702179438961,0.0,0.0,0.3472250929437245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141017974077328,0.0,0.0,0.0,0.22230125030079384,0.0,0.14076746205947435,0.6861840818338437,0.0,0.0,0.0,0.0,0.06513304434955851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426702179438961,0.06975549817415681,0.0,0.0,0.13322102994482396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06513304434955851,0.0,0.18334045335689492,0.14076746205947435,0.0,0.0,0.0,0.0,0.12390043634951677,0.0,0.20151966192438445,0.0,0.0,0.0,0.16323532701123564,0.0,0.0,0.1043715822195471,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602218785052861,0.0,0.0,0.0,0.1351715687247329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17445969460361882,0.0,0.0,0.6246512020512675,0.0,0.0,0.6256287731545015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504072248593022,0.0,0.0,0.0,0.1521342084912221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05431036124399103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16550619824406024,0.0,0.14090796925789745,0.0,0.0,0.0,0.0,0.0,0.0,0.05071140283040737,0.0,0.0,0.10959898382149669,0.0,0.0,0.0,0.0,0.09646662460398538,0.0,0.0,0.14001356507121862,0.0,0.0,0.12709205453063022,0.0,0.0,0.0,0.0
0.0,0.21606669000767204,0.0,0.0,0.22651989524915472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818498572179767,0.40913914618094205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15711927565688308,0.0,0.19334845596404787,0.0,0.0,0.13293042394148655,0.0,0.0,0.0,0.0,0.0,0.13269427908865053,0.0,0.0,0.0,0.0,0.0,0.0613975860498372,0.0,0.0,0.0,0.19726878220974978,0.0,0.0,0.0,0.13448790963843166,0.06575493659734154,0.26538855817730106,0.0,0.12558064391689547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14433783713371706,0.0,0.0,0.0613975860498372,0.0,0.0,0.0,0.29722909495752636,0.18370339506909528,0.0,0.2029185204621377,0.11679459755566293,0.0,0.0,0.0,0.0,0.0,0.15387358500790832,0.0,0.3244774103333846,0.09838574665865034,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16515295114769252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17923150141623498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6205567444211801,0.0,0.0,0.0,0.0,0.2576747170218804,0.0,0.2523675398412423,0.17715584643246526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16948625034145864,0.0,0.0,0.0,0.08182431833932054,0.0,0.264717713210911,0.0,0.0,0.0,0.0,0.0,0.17923150141623498,0.08763134205562106,0.0,0.2247794784074666,0.16736082387297957,0.0,0.22393736821296376,0.23824361983583503,0.0,0.0,0.0,0.0,0.2379116748842779,0.0,0.0,0.0,0.0,0.0,0.08182431833932054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17334465547115535,0.0,0.0,0.0,0.0,0.15853497844160958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10211605182148425,0.19694498304753905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10664660313421477,0.0,0.0,0.0,0.0,0.0,0.0,0.8648921284816884,0.0,0.0,0.0,0.0,0.04925767780397681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078961331822227,0.05275346620799859,0.0,0.0,0.10075006680968328,0.0,0.0,0.0,0.0,0.0,0.31706995688321915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925767780397681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07893231185802192,0.0
0.0,0.0,0.0,0.0,0.1815210807730448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21554301604831594,0.0,0.0,0.6557250074624736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034960944937309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1968031313870044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10538506689828617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734210457564974,0.0,0.0,0.0,0.0,0.0,0.0,0.0984015656935022,0.0,0.0,0.21266837445848383,0.0,0.0,0.0,0.0,0.18718604432902114,0.0,0.0,0.0,0.0,0.0,0.2466123288847206,0.31349469494294485,0.0,0.15768228257829228,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296704320170315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4407331857277089,0.0,0.0,0.4414229274990989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431211405582614,0.0,0.0,0.0,0.0,0.0,0.3887937375560276,0.0,0.0,0.1532783636722903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431211405582614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27225461274065726,0.0,0.0,0.0,0.4828269684140485,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.02141646957133509,0.0,0.0,0.0,0.07822546476888961,0.017632257137881996,0.0,0.01973552542229041,0.0,0.056654490755285,0.19892675508089172,0.0,0.26108540913154166,0.058245096381694283,0.0,0.0,0.0,0.0,0.0,0.4952290542662927,0.06571505870843773,0.037456835915438906,0.07790549573604759,0.053764409149435824,0.0,0.007900137168201642,0.0,0.019177213561652806,0.02161407727015917,0.018282517436634258,0.03903989918411019,0.0,0.0,0.10196341809851107,0.21720980028239928,0.030338427428523586,0.0,0.0,0.0,0.0,0.0,0.020191726001594978,0.0,0.052069503833766545,0.020231376196346854,0.0,0.038433245120439684,0.0,0.0,0.7083534926500251,0.0,0.06266628784893227,0.005927682013781983,0.0,0.019177213561652806,0.032325074645359116,0.019045481873444264,0.0,0.03220552374292696,0.033503171496734215,0.0,0.006348366117668719,0.0896775719476926,0.0,0.0,0.018141038596385824,0.048668765107149,0.0,0.017023130111159506,0.058038314446656566,0.01907814136109708,0.0,0.0,0.0,0.032983875459756944,0.06967609446332593,0.0,0.0,0.005927682013781983,0.0,0.050056799215297244,0.05124432682725291,0.11478494015854539,0.0,0.0,0.0,0.011276033469388231,0.033026291834261694,0.0,0.01636625778493552,0.0,0.017000020210489408,0.01485585575802861,0.0,0.0,0.0,0.03802600268557232
0.10505397889042797,0.0,0.10905466068354218,0.0,0.0708098039387268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1222915696083564,0.0,0.0,0.11271319910878444,0.0,0.0,0.0,0.0,0.0,0.11914021311328371,0.3848316615262387,0.10638694615232862,0.0,0.08408146669105514,0.0,0.0,0.15347559308835784,0.0,0.0,0.0,0.0,0.12640438078948213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6950075745331648,0.0,0.08116100171840415,0.0383855998672267,0.0,0.0,0.0,0.0,0.0,0.0,0.3254322682205236,0.0,0.0411098032986446,0.0,0.0,0.0,0.11747503444309988,0.0,0.0,0.0,0.0,0.0,0.10665918559038377,0.0,0.11271319910878444,0.0,0.0,0.0,0.0,0.0383855998672267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07301965723516159,0.0,0.23752776137695314,0.0,0.0,0.0,0.09620133696225217,0.0,0.0,0.1230209898093315,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31662943384240777,0.0,0.0,0.30644408386052163,0.0,0.6000923707406288,0.0,0.0,0.0,0.2117532164979767,0.0,0.0,0.25767827139843613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24738663931668223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20023968096232375,0.0,0.0,0.0,0.09667141355842064,0.0,0.31275097733082896,0.0,0.0,0.0,0.0,0.0,0.0,0.103532126884428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26861360186312166,0.0,0.0,0.0,0.0,0.0,0.0,0.09667141355842064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18389483313770663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2426924906876168,0.0,0.2519347434711328,0.0,0.16358264450807242,0.0,0.0,0.0,0.5275518774905402,0.0,0.0,0.0,0.0,0.2479928838789026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23636974908694014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3833037457577523,0.0,0.0,0.0,0.0,0.37499133039569554,0.08867723942214549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09497061091452982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26038658710500867,0.0,0.0,0.0,0.0,0.08867723942214549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343232271367743,0.14209966504373378,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25548112880987534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16808423359446317,0.23199774088236974,0.0,0.20453835591378638,0.0,0.0,0.0,0.0,0.0,0.0,0.5819613402985258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16613767356234452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622460371882183,0.07673527102534372,0.0,0.0,0.0,0.0,0.0,0.4169082597853293,0.21685331121280915,0.16808423359446317,0.08218112804883923,0.0,0.0,0.15695185049585036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07673527102534372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14597096847512797,0.0,0.0,0.21186514794109185,0.0,0.0,0.0,0.24446867498413022,0.0,0.0,0.0
0.1018538924639107,0.0,0.10573270807320038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23713280566220044,0.10407837694050935,0.12579217568492246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20629251147669678,0.0,0.0,0.11251804593430997,0.15430625596305877,0.09920034582450793,0.13267430507660144,0.0,0.0,0.0,0.0,0.0,0.0,0.3840999006017392,0.3208773370672299,0.0,0.0,0.0,0.0,0.11478484573385977,0.0,0.1267716091192814,0.0,0.0,0.0,0.0,0.0,0.0,0.15417555769409128,0.0,0.5519071154747037,0.07868872772455093,0.03721632252612803,0.0,0.0,0.0,0.0,0.0,0.10109948171586644,0.0,0.0,0.039857543032805455,0.08043301708843582,0.0,0.07612106676728884,0.0,0.0,0.0,0.0,0.2429249324663082,0.11978008611845997,0.0,0.10820985502753319,0.1092798024648214,0.0,0.0,0.0,0.0,0.03721632252612803,0.0,0.10475876741761701,0.08043301708843582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10275381284855746,0.0,0.0,0.09327091399420058,0.0,0.0,0.11927360390521292,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4101145905206807,0.0,0.0,0.4990602764310606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387815666378035,0.0,0.0,0.0,0.3744581342588095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20051660383325537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18722906712940476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35615966283024597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000227329911108,0.0
0.113974629485269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13916987089212135,0.27730506735691735,0.0,0.0,0.46585532127506335,0.14076159751003026,0.48913692721422725,0.0,0.25216755781763234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08633444400212885,0.0,0.0,0.0,0.0,0.12844438191378788,0.0,0.0,0.0,0.0,0.0,0.10657177198925202,0.0,0.0,0.0,0.12844438191378788,0.0,0.0,0.0,0.1219386272462376,0.0,0.0,0.0,0.0,0.1725226364824004,0.0,0.0,0.08805278198131378,0.041645110148565555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044600639106323524,0.18000928779987446,0.0,0.0,0.12745041802163937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041645110148565555,0.0,0.0,0.2700139316998117,0.0,0.0,0.300244191831923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326759489026301,0.11004420827788342,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47281276341055006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3596292919486974,0.0,0.0,0.0,0.0,0.3015912466648276,0.0,0.0,0.15103161654491362,0.0,0.0,0.35710716990184677,0.0,0.0,0.5090866584297401,0.10583216379117955,0.0,0.0,0.0,0.0,0.0,0.0489684968171712,0.0,0.15842268851004984,0.0,0.0,0.0,0.0,0.0,0.0,0.0524437622167517,0.10583216379117955,0.0,0.0,0.0,0.0,0.0,0.1406278357591509,0.0,0.0,0.13606508712044596,0.0,0.0,0.0,0.0,0.0,0.0,0.0489684968171712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18630230426404318,0.13641486358486138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018350140372669587,0.0,0.01904895324263808,0.0,0.012368592372803893,0.0,0.0,0.017696544254609693,0.07977709552025089,0.0,0.0,0.0,0.064083269165312,0.15000725297128306,0.0,0.11812801651174613,0.043921627856004994,0.027066316450041768,0.04012278760080825,0.0,0.0,0.0,0.04481324796667669,0.1858297435598365,0.0,0.029373598845410062,0.0,0.04170004781564675,0.008936036840919351,0.023902789212151717,0.0,0.0,0.04135959816396551,0.1545564203273699,0.0,0.0,0.0,0.07226213985487097,0.0,0.0,0.0,0.0,0.0,0.0,0.045678702430194694,0.0,0.5889707920765727,0.0,0.0,0.02898185073669318,0.0,0.01388824254666373,0.6798364559794858,0.0,0.014176671745794232,0.006704944955844189,0.0,0.0,0.018281838135612502,0.0,0.020679799081982756,0.018214224672342592,0.0,0.0,0.007180790953284859,0.01449092536834659,0.018419145561047474,0.0,0.020519768932916575,0.036700280745339174,0.07808976057489306,0.01925527552019869,0.0,0.0,0.0,0.03899047903672468,0.019688002751957694,0.0,0.22067449901666608,0.0,0.0,0.013409889911688379,0.02033264204480726,0.0,0.02898185073669318,0.016229503871275443,0.0,0.0,0.0,0.0,0.0,0.020744896146290548,0.0,0.0,0.019229135350809078,0.03360763782468521,0.0,0.017717334798262655,0.010744250030455899,0.0
0.0,0.0,0.0,0.0,0.08282636909916706,0.0,0.0,0.0,0.0,0.0,0.0747441767315564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04917512976436772,0.0,0.0,0.08976035389004683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04851929374704877,0.0,0.0,0.9755420977266861,0.0,0.04746709290851586,0.022449856417107197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02404310951456729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052776728332242694,0.0,0.0,0.022449856417107197,0.0,0.0,0.09703858749409754,0.0,0.0,0.0,0.0,0.04270561945692985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07194894874804092,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2820570181381956,0.0,0.0,0.0,0.514662098263565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18889973244759428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18152557525289179,0.31734886370591203,0.25992513501133085,0.0,0.0876366456057445,0.0,0.0,0.0,0.0,0.0,0.0,0.24766051555239224,0.0,0.09385616676740174,0.18940291074249252,0.0,0.0,0.0,0.2398445862338678,0.0,0.0,0.0,0.0,0.0,0.25481154698826547,0.0,0.0,0.0,0.0,0.0,0.175273291211489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711451210521596,0.24196371027594116,0.0,0.0,0.0,0.0,0.0,0.14043217929743937,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698435600115722,0.0,0.0,0.49255088004138875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793604702921611,0.0,0.0,0.0,0.2667185394334349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26047088020325154,0.24638264124034637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698435600115722,0.13193413614253552,0.0,0.0,0.2519715572513961,0.0,0.0,0.0,0.0,0.0,0.0,0.3423024773508856,0.0,0.0,0.0,0.0,0.0,0.0,0.12319132062017318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23434277534144063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.905179653405459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24104863199917181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18985546133602407,0.0,0.0,0.13052892942520825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06028838951047829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13205827789630623,0.06456702103238214,0.0,0.0,0.12331192906009282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06028838951047829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15930773308946938,0.0,0.0
0.0,0.0,0.0,0.22854208926526418,0.11668855744696686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5107015134402892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771182664110857,0.0,0.13113641063355924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154724536135859,0.0,0.0,0.0,0.0,0.1367112057975193,0.0,0.0,0.0,0.0,0.0,0.0632562163160214,0.0,0.0,0.0,0.0,0.19509867011832338,0.0,0.1787616017983761,0.0,0.06774547275965319,0.0,0.17377106950749135,0.0,0.0,0.0,0.0,0.1816593397189082,0.20644855581654384,0.40717806185936806,0.0,0.1839232232669255,0.0,0.0,0.14870723811366005,0.0,0.0,0.0632562163160214,0.1918234992132943,0.0,0.1367112057975193,0.15311341321128705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15853165254218923,0.0,0.0,0.0,0.0
